ID,Annotator,Text,Hate,HD,CV,VO,REL,RAE,SXO,GEN,IDL,NAT,POL,MPH,EX,IM
18032,13,Telford MP Lucy Allan has the audacity to condem Katy Hoping for speaking out against grooming gangs - you couldn't make it up! ,0,0,0,0,,,,,,,,,,
18032,12,Telford MP Lucy Allan has the audacity to condem Katy Hoping for speaking out against grooming gangs - you couldn't make it up! ,0,0,0,0,,,,,,,,,,
18032,11,Telford MP Lucy Allan has the audacity to condem Katy Hoping for speaking out against grooming gangs - you couldn't make it up! ,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22236,13,Obama uses Facebook surveillance data: Good ,1,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
22236,0,Obama uses Facebook surveillance data: Good ,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
22236,11,Obama uses Facebook surveillance data: Good ,0,0,0,1,,,,,,,,,,
22236,12,Obama uses Facebook surveillance data: Good ,0,0,0,0,,,,,,,,,,
25342,2,Commies are getting ready to hit Btitain hard. Maybe with that EU Army? Maybe with the UN? When they start worrying about cutlery instead of the death cult of Satan makes no sense. Send those primitive child sodomites to Hell if they don't leave on their own.,1,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
25342,7,Commies are getting ready to hit Btitain hard. Maybe with that EU Army? Maybe with the UN? When they start worrying about cutlery instead of the death cult of Satan makes no sense. Send those primitive child sodomites to Hell if they don't leave on their own.,0,0,0,0,,,,,,,,,,
25342,12,Commies are getting ready to hit Btitain hard. Maybe with that EU Army? Maybe with the UN? When they start worrying about cutlery instead of the death cult of Satan makes no sense. Send those primitive child sodomites to Hell if they don't leave on their own.,1,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25342,11,Commies are getting ready to hit Btitain hard. Maybe with that EU Army? Maybe with the UN? When they start worrying about cutlery instead of the death cult of Satan makes no sense. Send those primitive child sodomites to Hell if they don't leave on their own.,0,0,0,0,,,,,,,,,,
21843,6,No it's not good. There's this idea that everyone of them are cookie cutter pieces of some twisted idea planted in their immature heads. Every generation has their pros & cons. Would you rather they be replaced w/ those idiot kids marching against guns? Assuming all young people are like those is just as short-sighted.,0,0,0,0,,,,,,,,,,
21843,3,No it's not good. There's this idea that everyone of them are cookie cutter pieces of some twisted idea planted in their immature heads. Every generation has their pros & cons. Would you rather they be replaced w/ those idiot kids marching against guns? Assuming all young people are like those is just as short-sighted.,1,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
21843,11,No it's not good. There's this idea that everyone of them are cookie cutter pieces of some twisted idea planted in their immature heads. Every generation has their pros & cons. Would you rather they be replaced w/ those idiot kids marching against guns? Assuming all young people are like those is just as short-sighted.,0,0,0,0,,,,,,,,,,
21843,7,No it's not good. There's this idea that everyone of them are cookie cutter pieces of some twisted idea planted in their immature heads. Every generation has their pros & cons. Would you rather they be replaced w/ those idiot kids marching against guns? Assuming all young people are like those is just as short-sighted.,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2590,6,"All across the West media tycoons are in cahoots with governments, banks and big corporations and yet no one seems to connect the dots as to why MSM is covering up the sins of the rich and powerful. What free press? It's been gone since the 19th century.",1,1,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
2590,7,"All across the West media tycoons are in cahoots with governments, banks and big corporations and yet no one seems to connect the dots as to why MSM is covering up the sins of the rich and powerful. What free press? It's been gone since the 19th century.",1,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2590,11,"All across the West media tycoons are in cahoots with governments, banks and big corporations and yet no one seems to connect the dots as to why MSM is covering up the sins of the rich and powerful. What free press? It's been gone since the 19th century.",0,0,0,0,,,,,,,,,,
2590,3,"All across the West media tycoons are in cahoots with governments, banks and big corporations and yet no one seems to connect the dots as to why MSM is covering up the sins of the rich and powerful. What free press? It's been gone since the 19th century.",0,0,0,0,,,,,,,,,,
15014,2,Only the kikes are the ones who aren't religious but a race conning people into believing they are a religion. Perhaps the pope is a crypto kike,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15014,7,Only the kikes are the ones who aren't religious but a race conning people into believing they are a religion. Perhaps the pope is a crypto kike,0,0,0,0,,,,,,,,,,
15014,12,Only the kikes are the ones who aren't religious but a race conning people into believing they are a religion. Perhaps the pope is a crypto kike,0,0,0,0,,,,,,,,,,
15014,11,Only the kikes are the ones who aren't religious but a race conning people into believing they are a religion. Perhaps the pope is a crypto kike,1,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11097,7,Perfect example of why women shouldn't be voting.,1,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
11097,13,Perfect example of why women shouldn't be voting.,1,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
11097,12,Perfect example of why women shouldn't be voting.,0,0,0,0,,,,,,,,,,
11097,11,Perfect example of why women shouldn't be voting.,0,0,0,0,,,,,,,,,,
3780,7,THEN WHY HAVEN'T THEY BEEN HUNG FOR TREASON!,1,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3780,13,THEN WHY HAVEN'T THEY BEEN HUNG FOR TREASON!,0,0,0,0,,,,,,,,,,
3780,12,THEN WHY HAVEN'T THEY BEEN HUNG FOR TREASON!,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3780,11,THEN WHY HAVEN'T THEY BEEN HUNG FOR TREASON!,0,0,0,0,,,,,,,,,,
11456,2,"Don't you love it when the truly evil, perverted, disgusting leftists are triggered and take off their masks? ",1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
11456,7,"Don't you love it when the truly evil, perverted, disgusting leftists are triggered and take off their masks? ",0,0,0,0,,,,,,,,,,
11456,12,"Don't you love it when the truly evil, perverted, disgusting leftists are triggered and take off their masks? ",0,0,0,1,,,,,,,,,,
11456,11,"Don't you love it when the truly evil, perverted, disgusting leftists are triggered and take off their masks? ",1,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13878,7,Did they hit Little Kurdistan? Those Muslims need to be deported as well if they are eligible for deportation.,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13878,13,Did they hit Little Kurdistan? Those Muslims need to be deported as well if they are eligible for deportation.,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13878,12,Did they hit Little Kurdistan? Those Muslims need to be deported as well if they are eligible for deportation.,0,0,0,1,,,,,,,,,,
13878,11,Did they hit Little Kurdistan? Those Muslims need to be deported as well if they are eligible for deportation.,0,0,0,0,,,,,,,,,,
21321,7,> @occdissent‍ accuses weev of doing the very same things he has done. ,0,0,0,1,,,,,,,,,,
21321,13,> @occdissent‍ accuses weev of doing the very same things he has done. ,1,1,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
21321,12,> @occdissent‍ accuses weev of doing the very same things he has done. ,0,0,0,0,,,,,,,,,,
21321,11,> @occdissent‍ accuses weev of doing the very same things he has done. ,1,1,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
27072,2,Minnesota: A Republican Caucus Convention at a Notorious Mosque https://iotwreport.com/minnesota-a-republican-caucus-convention-at-a-notorious-mosque/  Wrong. Wrong. Wrong. You cannot hold a serious meeting in the enemy's stronghold.,0,0,0,0,,,,,,,,,,
27072,7,Minnesota: A Republican Caucus Convention at a Notorious Mosque https://iotwreport.com/minnesota-a-republican-caucus-convention-at-a-notorious-mosque/  Wrong. Wrong. Wrong. You cannot hold a serious meeting in the enemy's stronghold.,0,0,0,0,,,,,,,,,,
27072,12,Minnesota: A Republican Caucus Convention at a Notorious Mosque https://iotwreport.com/minnesota-a-republican-caucus-convention-at-a-notorious-mosque/  Wrong. Wrong. Wrong. You cannot hold a serious meeting in the enemy's stronghold.,1,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27072,11,Minnesota: A Republican Caucus Convention at a Notorious Mosque https://iotwreport.com/minnesota-a-republican-caucus-convention-at-a-notorious-mosque/  Wrong. Wrong. Wrong. You cannot hold a serious meeting in the enemy's stronghold.,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9267,7,Another lovely #erotic drawing by #Rebecca. I want to strip @SuziDreamer naked and lick her pussy like this. I'd tongue her #clit until her juices were flowing out over my face. #NSFW #DirtyDaydreams,1,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
9267,13,Another lovely #erotic drawing by #Rebecca. I want to strip @SuziDreamer naked and lick her pussy like this. I'd tongue her #clit until her juices were flowing out over my face. #NSFW #DirtyDaydreams,0,0,0,0,,,,,,,,,,
9267,12,Another lovely #erotic drawing by #Rebecca. I want to strip @SuziDreamer naked and lick her pussy like this. I'd tongue her #clit until her juices were flowing out over my face. #NSFW #DirtyDaydreams,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9267,11,Another lovely #erotic drawing by #Rebecca. I want to strip @SuziDreamer naked and lick her pussy like this. I'd tongue her #clit until her juices were flowing out over my face. #NSFW #DirtyDaydreams,0,0,0,1,,,,,,,,,,
9325,2,Virtue signalling trumps facts you silly sausage ;-),1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9325,7,Virtue signalling trumps facts you silly sausage ;-),1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
9325,12,Virtue signalling trumps facts you silly sausage ;-),0,0,0,0,,,,,,,,,,
9325,11,Virtue signalling trumps facts you silly sausage ;-),0,0,0,0,,,,,,,,,,
9544,2,It truly is satan's world and the democrats are his minions. ,0,0,0,0,,,,,,,,,,
9544,7,It truly is satan's world and the democrats are his minions. ,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
9544,12,It truly is satan's world and the democrats are his minions. ,0,0,0,0,,,,,,,,,,
9544,11,It truly is satan's world and the democrats are his minions. ,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
20774,7,"OK, I was suspended from twitter for saying this Demoncrat should be euthanized, not elected.  He tortured and abandoned 100's of animals. #Caring ",0,0,0,0,,,,,,,,,,
20774,13,"OK, I was suspended from twitter for saying this Demoncrat should be euthanized, not elected.  He tortured and abandoned 100's of animals. #Caring ",1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
20774,12,"OK, I was suspended from twitter for saying this Demoncrat should be euthanized, not elected.  He tortured and abandoned 100's of animals. #Caring ",0,0,0,0,,,,,,,,,,
20774,11,"OK, I was suspended from twitter for saying this Demoncrat should be euthanized, not elected.  He tortured and abandoned 100's of animals. #Caring ",1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2318,11,"""A place to discuss Jesus with fellow clean-living Christians"" lol that description. But wasn't christianity responsible for the tentacle hentai?",0,0,0,1,,,,,,,,,,
2318,6,"""A place to discuss Jesus with fellow clean-living Christians"" lol that description. But wasn't christianity responsible for the tentacle hentai?",1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2318,7,"""A place to discuss Jesus with fellow clean-living Christians"" lol that description. But wasn't christianity responsible for the tentacle hentai?",1,1,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2318,3,"""A place to discuss Jesus with fellow clean-living Christians"" lol that description. But wasn't christianity responsible for the tentacle hentai?",0,0,0,1,,,,,,,,,,
16780,7,Tumorboy McFaggot Admits He Leaked the Steele Dossier ,0,0,0,0,,,,,,,,,,
16780,2,Tumorboy McFaggot Admits He Leaked the Steele Dossier ,1,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16780,12,Tumorboy McFaggot Admits He Leaked the Steele Dossier ,1,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16780,11,Tumorboy McFaggot Admits He Leaked the Steele Dossier ,0,0,0,0,,,,,,,,,,
23837,6,"People blocked doors of restaurants to stop attacker screaming ""Allahu Akbar"" from getting in. https://t.co/Sji8kSFqf0",1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
23837,11,"People blocked doors of restaurants to stop attacker screaming ""Allahu Akbar"" from getting in. https://t.co/Sji8kSFqf0",1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23837,7,"People blocked doors of restaurants to stop attacker screaming ""Allahu Akbar"" from getting in. https://t.co/Sji8kSFqf0",0,0,0,0,,,,,,,,,,
23837,3,"People blocked doors of restaurants to stop attacker screaming ""Allahu Akbar"" from getting in. https://t.co/Sji8kSFqf0",0,0,0,0,,,,,,,,,,
12374,6,Know it when you see it! May I suggest the TV series Elementary (5/7) stick to procedural drama and not propaganda by comparing Christian Identity with the Taliban to see how many useful idiots it can conjure. ,1,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12374,11,Know it when you see it! May I suggest the TV series Elementary (5/7) stick to procedural drama and not propaganda by comparing Christian Identity with the Taliban to see how many useful idiots it can conjure. ,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12374,7,Know it when you see it! May I suggest the TV series Elementary (5/7) stick to procedural drama and not propaganda by comparing Christian Identity with the Taliban to see how many useful idiots it can conjure. ,0,0,0,0,,,,,,,,,,
12374,3,Know it when you see it! May I suggest the TV series Elementary (5/7) stick to procedural drama and not propaganda by comparing Christian Identity with the Taliban to see how many useful idiots it can conjure. ,0,0,0,0,,,,,,,,,,
9530,2,el Cifr gives his version of the Sermon on The Mount to an all negro audience. community organizing by Louis Cypher,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9530,7,el Cifr gives his version of the Sermon on The Mount to an all negro audience. community organizing by Louis Cypher,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9530,12,el Cifr gives his version of the Sermon on The Mount to an all negro audience. community organizing by Louis Cypher,0,0,0,0,,,,,,,,,,
9530,11,el Cifr gives his version of the Sermon on The Mount to an all negro audience. community organizing by Louis Cypher,0,0,0,0,,,,,,,,,,
14851,2,"It's really interesting that the black boy is wearing a sweatshirt with a blond girl with her eyes crossed out. The portrait really reminds me of the art of wolfgang willrich, a famous German artist. Also, in the same article the only white girl is wearing a shirt that says ""Superior,"" lol. ",0,0,0,0,,,,,,,,,,
14851,12,"It's really interesting that the black boy is wearing a sweatshirt with a blond girl with her eyes crossed out. The portrait really reminds me of the art of wolfgang willrich, a famous German artist. Also, in the same article the only white girl is wearing a shirt that says ""Superior,"" lol. ",0,0,0,0,,,,,,,,,,
14851,7,"It's really interesting that the black boy is wearing a sweatshirt with a blond girl with her eyes crossed out. The portrait really reminds me of the art of wolfgang willrich, a famous German artist. Also, in the same article the only white girl is wearing a shirt that says ""Superior,"" lol. ",1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14851,11,"It's really interesting that the black boy is wearing a sweatshirt with a blond girl with her eyes crossed out. The portrait really reminds me of the art of wolfgang willrich, a famous German artist. Also, in the same article the only white girl is wearing a shirt that says ""Superior,"" lol. ",1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17199,6,"Almost 1 of every 4 human beings is retarded, pedophile, terrorist, incestious, sadist, delusional or just crazy. ",0,0,0,1,,,,,,,,,,
17199,7,"Almost 1 of every 4 human beings is retarded, pedophile, terrorist, incestious, sadist, delusional or just crazy. ",0,0,0,0,,,,,,,,,,
17199,11,"Almost 1 of every 4 human beings is retarded, pedophile, terrorist, incestious, sadist, delusional or just crazy. ",1,1,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
17199,3,"Almost 1 of every 4 human beings is retarded, pedophile, terrorist, incestious, sadist, delusional or just crazy. ",1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
26262,6,Agree.  The children do not get the benefits unless people go over with food and feed them.  Otherwise the corrupt gov get the money and the food sits and rots because it costs to deliver to all the areas where needed.,1,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
26262,11,Agree.  The children do not get the benefits unless people go over with food and feed them.  Otherwise the corrupt gov get the money and the food sits and rots because it costs to deliver to all the areas where needed.,0,0,0,0,,,,,,,,,,
26262,7,Agree.  The children do not get the benefits unless people go over with food and feed them.  Otherwise the corrupt gov get the money and the food sits and rots because it costs to deliver to all the areas where needed.,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
26262,3,Agree.  The children do not get the benefits unless people go over with food and feed them.  Otherwise the corrupt gov get the money and the food sits and rots because it costs to deliver to all the areas where needed.,0,0,0,0,,,,,,,,,,
6269,6,The Express reported  Driver has injured 5 people ,1,1,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
6269,7,The Express reported  Driver has injured 5 people ,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6269,11,The Express reported  Driver has injured 5 people ,0,0,0,0,,,,,,,,,,
6269,3,The Express reported  Driver has injured 5 people ,0,0,0,0,,,,,,,,,,
10541,7,#Feminism leads to a decrease in the birth population which then requires mass #migration from the 3rd world to support the aging population since feminists aren't having enough children to replace the population. ,1,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
10541,13,#Feminism leads to a decrease in the birth population which then requires mass #migration from the 3rd world to support the aging population since feminists aren't having enough children to replace the population. ,1,1,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
10541,12,#Feminism leads to a decrease in the birth population which then requires mass #migration from the 3rd world to support the aging population since feminists aren't having enough children to replace the population. ,0,0,0,0,,,,,,,,,,
10541,11,#Feminism leads to a decrease in the birth population which then requires mass #migration from the 3rd world to support the aging population since feminists aren't having enough children to replace the population. ,0,0,0,0,,,,,,,,,,
16384,7,I wonder if it was the shouting 'white pussies' while hitting them with golf clubs and crowbars that tipped to the police off to a 'hate crime' ,0,0,0,0,,,,,,,,,,
16384,2,I wonder if it was the shouting 'white pussies' while hitting them with golf clubs and crowbars that tipped to the police off to a 'hate crime' ,1,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16384,12,I wonder if it was the shouting 'white pussies' while hitting them with golf clubs and crowbars that tipped to the police off to a 'hate crime' ,0,0,0,0,,,,,,,,,,
16384,11,I wonder if it was the shouting 'white pussies' while hitting them with golf clubs and crowbars that tipped to the police off to a 'hate crime' ,1,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19627,6,"I have reached that stage in life when the next person that tries to tell me _Green Day_ is ""punk"" is gonna get a broken bottle in the eye. ",1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
19627,7,"I have reached that stage in life when the next person that tries to tell me _Green Day_ is ""punk"" is gonna get a broken bottle in the eye. ",0,0,0,0,,,,,,,,,,
19627,3,"I have reached that stage in life when the next person that tries to tell me _Green Day_ is ""punk"" is gonna get a broken bottle in the eye. ",1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19627,11,"I have reached that stage in life when the next person that tries to tell me _Green Day_ is ""punk"" is gonna get a broken bottle in the eye. ",0,0,0,0,,,,,,,,,,
27079,7,"For any of you who live in Niggerville, this is probably more effective than a Taser (go to 08:30) ",0,0,0,0,,,,,,,,,,
27079,2,"For any of you who live in Niggerville, this is probably more effective than a Taser (go to 08:30) ",1,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27079,12,"For any of you who live in Niggerville, this is probably more effective than a Taser (go to 08:30) ",0,0,0,1,,,,,,,,,,
27079,11,"For any of you who live in Niggerville, this is probably more effective than a Taser (go to 08:30) ",1,1,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
27524,6,"John McCain hasn’t had a conversation with an American voter in ten years.  He doesn’t have a clue, nor does he care, what American citizens want.",1,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
27524,7,"John McCain hasn’t had a conversation with an American voter in ten years.  He doesn’t have a clue, nor does he care, what American citizens want.",0,0,0,1,,,,,,,,,,
27524,11,"John McCain hasn’t had a conversation with an American voter in ten years.  He doesn’t have a clue, nor does he care, what American citizens want.",0,0,0,0,,,,,,,,,,
27524,3,"John McCain hasn’t had a conversation with an American voter in ten years.  He doesn’t have a clue, nor does he care, what American citizens want.",1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4845,2,"Google image : "" mélissa theuriau jamel debbouze "" ",1,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4845,7,"Google image : "" mélissa theuriau jamel debbouze "" ",0,0,0,0,,,,,,,,,,
4845,12,"Google image : "" mélissa theuriau jamel debbouze "" ",0,0,0,0,,,,,,,,,,
4845,11,"Google image : "" mélissa theuriau jamel debbouze "" ",1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13239,7,Such a fag   TWITTER CEO Apologizes For Eating Chick-Fil-A... http://amp.dailycaller.com/2018/06/10/twitter-ceo-chick-fil-a-gay-marriage/  #SoyBoy #BetaMale ,0,0,0,0,,,,,,,,,,
13239,2,Such a fag   TWITTER CEO Apologizes For Eating Chick-Fil-A... http://amp.dailycaller.com/2018/06/10/twitter-ceo-chick-fil-a-gay-marriage/  #SoyBoy #BetaMale ,1,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13239,12,Such a fag   TWITTER CEO Apologizes For Eating Chick-Fil-A... http://amp.dailycaller.com/2018/06/10/twitter-ceo-chick-fil-a-gay-marriage/  #SoyBoy #BetaMale ,1,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13239,11,Such a fag   TWITTER CEO Apologizes For Eating Chick-Fil-A... http://amp.dailycaller.com/2018/06/10/twitter-ceo-chick-fil-a-gay-marriage/  #SoyBoy #BetaMale ,0,0,0,1,,,,,,,,,,
17029,6,WTH !?  I heard McCain was dying ! Lots of energy for an asswipe on his death bed.,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
17029,11,WTH !?  I heard McCain was dying ! Lots of energy for an asswipe on his death bed.,0,0,0,1,,,,,,,,,,
17029,7,WTH !?  I heard McCain was dying ! Lots of energy for an asswipe on his death bed.,0,0,0,1,,,,,,,,,,
17029,3,WTH !?  I heard McCain was dying ! Lots of energy for an asswipe on his death bed.,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
22401,7,The minority that will outbreed you  and make you the minority ,0,0,0,0,,,,,,,,,,
22401,13,The minority that will outbreed you  and make you the minority ,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22401,12,The minority that will outbreed you  and make you the minority ,1,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
22401,11,The minority that will outbreed you  and make you the minority ,0,0,0,0,,,,,,,,,,
22461,2,"He played Mr. Freeze???!!! Heh, since he's a Jew, he ought to be called Mr. Eisen.",1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22461,7,"He played Mr. Freeze???!!! Heh, since he's a Jew, he ought to be called Mr. Eisen.",1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22461,12,"He played Mr. Freeze???!!! Heh, since he's a Jew, he ought to be called Mr. Eisen.",0,0,0,1,,,,,,,,,,
22461,11,"He played Mr. Freeze???!!! Heh, since he's a Jew, he ought to be called Mr. Eisen.",0,0,0,0,,,,,,,,,,
8968,6,"As the situation with North Korea improves, look for the Democrats and the media leftists to give credit to China and call Trump nothing more than a bystander.",1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8968,7,"As the situation with North Korea improves, look for the Democrats and the media leftists to give credit to China and call Trump nothing more than a bystander.",1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8968,11,"As the situation with North Korea improves, look for the Democrats and the media leftists to give credit to China and call Trump nothing more than a bystander.",0,0,0,0,,,,,,,,,,
8968,3,"As the situation with North Korea improves, look for the Democrats and the media leftists to give credit to China and call Trump nothing more than a bystander.",0,0,0,0,,,,,,,,,,
15900,7,Only in #islam do they brainwash children to want to become #terrorists.,1,1,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
15900,13,Only in #islam do they brainwash children to want to become #terrorists.,0,0,0,0,,,,,,,,,,
15900,12,Only in #islam do they brainwash children to want to become #terrorists.,0,0,0,0,,,,,,,,,,
15900,11,Only in #islam do they brainwash children to want to become #terrorists.,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16768,13,". @SpeakerRyan: ""Blah, blah, blah, I'm a coward and will cave on immigration. SECONDLY, I want to talk about working American families.""  Well, it just says it all, folks. They truly deserve a bludgeoning at the ballot box.",1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16768,0,". @SpeakerRyan: ""Blah, blah, blah, I'm a coward and will cave on immigration. SECONDLY, I want to talk about working American families.""  Well, it just says it all, folks. They truly deserve a bludgeoning at the ballot box.",1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
16768,11,". @SpeakerRyan: ""Blah, blah, blah, I'm a coward and will cave on immigration. SECONDLY, I want to talk about working American families.""  Well, it just says it all, folks. They truly deserve a bludgeoning at the ballot box.",0,0,0,0,,,,,,,,,,
16768,12,". @SpeakerRyan: ""Blah, blah, blah, I'm a coward and will cave on immigration. SECONDLY, I want to talk about working American families.""  Well, it just says it all, folks. They truly deserve a bludgeoning at the ballot box.",0,0,0,0,,,,,,,,,,
18024,6,"Trump: Immigration policy should just be ""you can't come in""  It works for me. ",1,1,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
18024,7,"Trump: Immigration policy should just be ""you can't come in""  It works for me. ",1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
18024,3,"Trump: Immigration policy should just be ""you can't come in""  It works for me. ",0,0,0,0,,,,,,,,,,
18024,11,"Trump: Immigration policy should just be ""you can't come in""  It works for me. ",0,0,0,0,,,,,,,,,,
6295,3,"It's what always happens when you can't argue with reason, facts and evidence. They can't win with logic, so they resort to violence. ",0,0,0,0,,,,,,,,,,
6295,13,"It's what always happens when you can't argue with reason, facts and evidence. They can't win with logic, so they resort to violence. ",1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
