,ID,Text,Hate_pos,Hate_pos_LLM,Hate_neg_LLM,Opinions_LLM,Raw_output_LLM,Hate_diff,Hate_diff_norm,Hate_distance_mean,Hate_distance_mean_LLM
207,20774,"OK, I was suspended from twitter for saying this Demoncrat should be euthanized, not elected.  He tortured and abandoned 100's of animals. #Caring ",0.5,0.6,0.4,"[""The post uses the term 'Demoncrat,' which could be seen as a derogatory term for Democrats, potentially demeaning individuals based on political affiliation."", 'The post calls for euthanizing a person, which can be interpreted as a call for violence, even if it is hyperbolic or metaphorical.', 'The post mentions animal cruelty, which might be used to justify the harsh language, potentially leading some annotators to view it as not hate speech.', ""The use of the term 'euthanized' is vulgar and offensive, especially when directed at a person, which could be seen as hate speech."", 'Some annotators might see the post as a political statement rather than hate speech, focusing on the context of animal cruelty.']","The post contains elements that could be interpreted as hate speech, particularly the call for euthanizing a person, which is a violent and offensive statement. However, the context of animal cruelty and the political nature of the post might lead some annotators to view it as a hyperbolic political statement rather than hate speech. Therefore, there is likely to be some disagreement among annotators, but a slight majority might classify it as hate speech due to the violent language used.",0.09999999999999998,0.09999999999999998,0.0,0.09999999999999998
208,20982,A being of pure hate is as enraged by Brave browser using Google fonts on their website as they are about 100 million victims of communism. That is the degree of uncompromising fanaticism required to win.,0.4,0.1,0.9,"['The post uses hyperbolic language to make a point about fanaticism, which may not be intended as hate speech.', ""The mention of '100 million victims of communism' could be seen as trivializing or making light of historical suffering, which some might interpret as an assault on human dignity."", 'The post does not contain any direct calls for violence against individuals or groups.', 'There is no use of vulgarity or offensive language in the post.', 'Some annotators might see the post as a critique of extreme ideologies rather than an endorsement of hate.', 'The post could be interpreted as satirical, aiming to criticize the absurdity of extreme positions.']","The post is likely to be interpreted in various ways, leading to a high level of disagreement among annotators. While some may see it as trivializing serious issues, others may view it as a satirical critique of extremism. Given these interpretations, it is estimated that 10% of annotators might classify the post as hate speech, while 90% might not.",0.30000000000000004,0.18000000000000005,0.09999999999999998,0.4
209,20983,"The purity spiral has a light side, the purification apotheosis. If you can just hate enough you might catch a glimpse of it.",0.5,0.4,0.6,"['The post uses metaphorical language that could be interpreted as promoting hate, but it is not explicit in its target or intent, leading to ambiguity.', ""The phrase 'purity spiral' and 'purification apotheosis' could be seen as coded language for extremist ideologies, potentially demeaning certain groups, but this is not clear without context."", ""The post does not contain direct calls for violence, but the encouragement to 'hate enough' could be seen as promoting a harmful mindset."", 'There is no vulgarity or offensive language present in the post, which might lead some annotators to classify it as not hate speech.', 'Some annotators might interpret the post as philosophical or abstract, rather than a direct assault on human dignity.']","The post contains metaphorical and potentially coded language that could be interpreted in various ways. Some annotators might see it as promoting a harmful mindset or extremist ideology, while others might view it as abstract or philosophical without direct harm. Given the lack of explicit vulgarity or direct calls for violence, there is likely to be a moderate level of disagreement among annotators. Therefore, approximately 40% might classify it as hate speech, while 60% might not.",0.09999999999999998,0.09999999999999998,0.0,0.09999999999999998
210,21321,> @occdissent‍ accuses weev of doing the very same things he has done. ,0.5,0.1,0.9,"['The post does not contain any explicit assaults on human dignity as it does not mention any race, ethnicity, gender, religion, or sexual orientation.', 'The post does not contain any calls for violence or incitement to physical harm.', 'The post does not contain vulgarity or offensive language; it merely states an accusation without any slurs or profanity.', 'The post could be interpreted as a personal attack or criticism, but it lacks the elements typically associated with hate speech.']","The post is likely to be classified as not hate speech by the majority of annotators. It does not contain explicit hate speech elements such as assaults on human dignity, calls for violence, or vulgarity. Therefore, I predict that 10% of annotators might classify it as hate speech due to potential personal attack interpretation, while 90% would classify it as not hate speech.",0.4,0.4000000000000001,0.0,0.4
211,21760,"Boris vs the Burqa. The UK is starting to have their Trump movement. Interesting line: the “liberal democrat” model...is really just communism without the secret police, the bread queues and gulags. https://www.breitbart.com/london/2018/08/12/boris-...",0.5,0.3,0.7,"['The post may be seen as demeaning to individuals who wear the burqa, potentially assaulting their human dignity by associating them with negative political movements.', ""Some annotators might view the reference to 'Boris vs the Burqa' as a critique of political figures rather than a direct attack on a religious or ethnic group, thus not constituting hate speech."", ""The mention of 'communism without the secret police, the bread queues and gulags' could be interpreted as a political opinion rather than hate speech, as it does not directly call for violence or use vulgar language."", 'The post does not contain explicit calls for violence or physical harm against any group, which might lead some annotators to classify it as not hate speech.', 'The language used in the post is not overtly vulgar or offensive, which might influence some annotators to see it as a political commentary rather than hate speech.']","The post 'Boris vs the Burqa. The UK is starting to have their Trump movement. Interesting line: the “liberal democrat” model...is really just communism without the secret police, the bread queues and gulags.' is likely to result in a moderate level of disagreement among annotators. 

Plausible opinions include:
1. The post may be seen as demeaning to individuals who wear the burqa, potentially assaulting their human dignity by associating them with negative political movements.
2. Some annotators might view the reference to 'Boris vs the Burqa' as a critique of political figures rather than a direct attack on a religious or ethnic group, thus not constituting hate speech.
3. The mention of 'communism without the secret police, the bread queues and gulags' could be interpreted as a political opinion rather than hate speech, as it does not directly call for violence or use vulgar language.
4. The post does not contain explicit calls for violence or physical harm against any group, which might lead some annotators to classify it as not hate speech.
5. The language used in the post is not overtly vulgar or offensive, which might influence some annotators to see it as a political commentary rather than hate speech.

Based on these opinions, it is estimated that approximately 30% of annotators might classify the post as hate speech, while 70% might classify it as not hate speech. The disagreement level is moderate due to the political nature of the content and the lack of explicit hate speech elements.",0.2,0.20000000000000004,0.0,0.2
212,21767,The unacceptable in a civil society has become the electoral strategy of the Democratic Party. Be prepared. https://townhall.com/columnists/derekhunter/2018/0...,0.5,0.1,0.9,"['The post is a political opinion and does not contain hate speech as it does not target any specific group based on protected characteristics.', 'The post implies a negative view of the Democratic Party but does not use vulgar or offensive language, nor does it call for violence.', ""The phrase 'be prepared' could be interpreted as a call to action, but it is vague and does not explicitly incite violence."", 'The post could be seen as contributing to a divisive political climate, but it does not meet the criteria for hate speech.']","The post is likely to be interpreted as a political opinion rather than hate speech. It does not explicitly demean or degrade individuals or groups based on protected characteristics, nor does it incite violence or use vulgar language. The phrase 'be prepared' is ambiguous and could be interpreted in various ways, but it does not clearly call for violence. Therefore, it is expected that a small percentage of annotators might classify it as hate speech due to its potentially divisive nature, but the majority would not. The disagreement level is low, as the post does not strongly exhibit any of the hate speech aspects.",0.4,0.4000000000000001,0.0,0.4
213,21820,FUCK LONDON ! Disgusting ! I WILL REMMEBER THIS DISRESPECT .... Everytime there is an Islamic terror attack .....,0.5,0.6,0.4,"[""The post uses vulgar and offensive language ('FUCK LONDON!') which may be seen as hate speech due to its aggressive tone."", 'The post could be interpreted as an assault on human dignity by associating the entire city of London with Islamic terror attacks, potentially targeting Muslims as a group.', 'The post does not explicitly call for violence, but the aggressive language and context could be seen as indirectly inciting hostility or resentment.', 'Some annotators might view the post as expressing personal anger or frustration rather than hate speech, focusing on the lack of direct calls for violence or explicit slurs against a specific group.']","The post contains elements that could be interpreted as hate speech, particularly in its use of vulgar language and potential to demean a group based on religion. However, the lack of explicit calls for violence and the possibility of interpreting the post as personal frustration rather than targeted hate may lead to some disagreement among annotators. Therefore, it is likely that 60% of annotators might classify it as hate speech, while 40% might not.",0.09999999999999998,0.09999999999999998,0.0,0.09999999999999998
214,21824,astonishing ........ how stupid mother fuckas are   where were they when scalise got shot I despise liberals ! So much!,0.5,0.6,0.4,"[""The post contains vulgar and offensive language, specifically the use of 'mother fuckas,' which may be considered hate speech due to its aggressive tone."", 'The post expresses a strong negative sentiment towards liberals, which could be interpreted as an assault on human dignity if perceived as targeting a group based on political beliefs.', ""The post does not explicitly call for violence, but the mention of 'Scalise got shot' in a context of despising liberals could be seen as indirectly referencing or trivializing violence."", 'Some annotators might view the post as a general expression of frustration or anger rather than hate speech, especially if they focus on the political context rather than the language used.']","The post is likely to result in high disagreement among annotators. While the use of offensive language and the expression of strong negative sentiment towards a political group could lead some to classify it as hate speech, others might see it as a non-hate speech expression of political frustration. The lack of an explicit call for violence and the context of political discourse contribute to the potential for varied interpretations.",0.09999999999999998,0.09999999999999998,0.0,0.09999999999999998
215,21843,No it's not good. There's this idea that everyone of them are cookie cutter pieces of some twisted idea planted in their immature heads. Every generation has their pros & cons. Would you rather they be replaced w/ those idiot kids marching against guns? Assuming all young people are like those is just as short-sighted.,0.5,0.1,0.9,"['The post criticizes a stereotype about young people, suggesting that not all young people fit a negative stereotype. This could be seen as a defense against a generalization, not hate speech.', ""The post uses the term 'idiot kids' which could be considered offensive or vulgar, but it is not directed at a protected characteristic and may not be seen as hate speech."", 'The post does not call for violence or incite harm against any group, so it is unlikely to be classified as hate speech based on this aspect.', 'The post does not demean or degrade individuals based on race, ethnicity, gender, religion, sexual orientation, or other protected characteristics, so it is unlikely to be classified as hate speech based on assaults on human dignity.']","The post is likely to be classified as not hate speech by most annotators, as it does not clearly fall into the categories of hate speech. The use of 'idiot kids' might be seen as offensive by some, but it is not directed at a protected characteristic. Therefore, I predict that 10% of annotators might classify it as hate speech due to the offensive language, while 90% would classify it as not hate speech.",0.4,0.4000000000000001,0.0,0.4
216,22037,Is it not a glorious sight to see the left freak out over the supreme justice retirement announcement? I ask you Morton Kondracke!,0.42857142857142855,0.1,0.9,"['The post is mocking or ridiculing a political group (the left) but does not target a protected characteristic such as race, ethnicity, gender, etc., so it may not be considered hate speech.', 'The post does not contain any explicit calls for violence or incitement to harm, so it is unlikely to be classified as hate speech based on this aspect.', 'The language used in the post is not vulgar or offensive, and it does not include slurs, so it may not be considered hate speech based on language.', 'Some annotators might view the post as contributing to a divisive or hostile political environment, but this alone may not meet the threshold for hate speech.']","The post is likely to be classified as not hate speech by the majority of annotators, as it does not explicitly demean or degrade individuals based on protected characteristics, nor does it incite violence or use vulgar language. However, a small percentage of annotators might consider it as contributing to a hostile environment, leading to a low level of disagreement. Therefore, the predicted percentages are [0.1, 0.9], with 10% classifying it as hate speech and 90% as not hate speech.",0.3285714285714285,0.2290043290043289,0.07142857142857145,0.4
217,22050,"People like this need put down, euthanized. Not just thrown into prison for us to pay for their food and care for decades. https://www.breitbart.com/texas/2018/07/13/texas-m... #MAGA #Trump ##GabFam",0.5714285714285714,0.6,0.4,"[""The post suggests that certain individuals should be 'put down' or 'euthanized', which can be interpreted as a call for violence against a group of people, potentially classifying it as hate speech."", ""The language used in the post ('put down', 'euthanized') is violent and dehumanizing, which could be seen as an assault on human dignity, especially if directed at a specific group."", 'The post does not specify a particular race, ethnicity, or other protected characteristic, which might lead some annotators to view it as not targeting a specific group, thus not hate speech.', 'The use of hashtags like #MAGA and #Trump may suggest a political context, which could influence whether annotators see this as a political statement rather than hate speech.', 'Some annotators might view the post as expressing a harsh opinion on criminal justice rather than a genuine call for violence, thus not classifying it as hate speech.', 'The post contains no explicit slurs or profanity, which might lead some annotators to not classify it as hate speech based on vulgarity or offensive language.']","The post contains language that can be interpreted as a call for violence and dehumanization, which are aspects of hate speech. However, the lack of specific targeting of a protected group and the political context may lead to differing interpretations. Therefore, there is likely to be some disagreement among annotators, with an estimated 60% classifying it as hate speech and 40% not classifying it as such.",0.02857142857142858,0.004761904761904767,0.0714285714285714,0.09999999999999998
218,22073,"Congratulations and all that, but that World Cup-winning team was about as 'French' as a bag of fries served by a Mexican working at a McDonald's in Des Moines, Iowa.",0.5,0.4,0.6,"['The post is making a comment on the diversity of the French team, which could be seen as an assault on human dignity by implying that the players are not truly French due to their ethnic backgrounds.', 'The post does not explicitly call for violence or physical harm against any individuals or groups.', 'The post uses a metaphor that could be interpreted as offensive or derogatory, but it does not contain explicit vulgarity or slurs.', 'Some annotators might view the post as a critique of national identity and not as hate speech, focusing on the humorous or satirical intent rather than any underlying prejudice.', 'Others might see the post as perpetuating stereotypes or xenophobic attitudes, thus classifying it as hate speech.']","The post comments on the perceived lack of 'Frenchness' of the World Cup-winning team, which could be interpreted in various ways. Some annotators might see it as a harmless joke or satire about national identity, while others might view it as an assault on human dignity by suggesting that the players' ethnic backgrounds make them less French. The post does not call for violence, and while it uses a metaphor that could be seen as offensive, it lacks explicit vulgarity or slurs. Given these factors, there is likely to be moderate disagreement among annotators, with approximately 40% classifying it as hate speech and 60% not classifying it as such.",0.09999999999999998,0.09999999999999998,0.0,0.09999999999999998
219,22102,Ever noticed how the hatred displayed by a Democrat is equivalent to the hatred displayed by a radical Muslim? The only difference between the two is attire. | #RedNationRising,0.5,0.4,0.6,"[""The post equates Democrats with radical Muslims, which could be seen as demeaning or degrading to both groups, potentially falling under 'Assaults on Human Dignity'."", 'The post does not explicitly call for violence, so it may not be considered as inciting violence.', ""The post uses the term 'hatred' and makes a comparison that could be seen as offensive, but it does not use explicit vulgarity or slurs."", 'Some annotators might view the post as a political opinion rather than hate speech, focusing on the lack of explicit calls for violence or vulgar language.', 'Others might see the comparison as harmful and perpetuating stereotypes, thus classifying it as hate speech.']","The post is likely to generate mixed opinions among annotators. Some may see it as a political statement rather than hate speech, while others may view the comparison as harmful and degrading to both Democrats and Muslims. Given the lack of explicit vulgarity or calls for violence, but the presence of potentially demeaning comparisons, there is likely to be moderate disagreement among annotators. Therefore, approximately 40% might classify it as hate speech, while 60% might not.",0.09999999999999998,0.09999999999999998,0.0,0.09999999999999998
220,22178,"Man - part animal, part god. Some more god than animal, others more animal than god.",0.4,0.1,0.9,"['The post uses metaphorical language that could be interpreted as philosophical or artistic, rather than hate speech.', 'The post does not explicitly target any specific group based on race, ethnicity, gender, religion, or other protected characteristics, so it may not be considered an assault on human dignity.', 'There is no call for violence or incitement to harm in the post, which suggests it is not hate speech.', 'The language used is not vulgar or offensive, and there are no slurs present, which may lead annotators to classify it as not hate speech.', ""Some annotators might interpret the 'animal' reference as demeaning if they perceive it as targeting a specific group, leading to a minority considering it as hate speech.""]","The post is likely to be classified as not hate speech by the majority of annotators due to its metaphorical and non-specific nature. However, a small percentage might see the 'animal' reference as potentially demeaning if they interpret it as targeting a specific group. Therefore, the predicted distribution is 10% classifying it as hate speech and 90% as not hate speech.",0.30000000000000004,0.18000000000000005,0.09999999999999998,0.4
221,22197,"look imma be blunt here: FUCK 'thoughts and prayers' for @SenJohnMcCain. Fuck McCain. He can rot in Hell, which is where he is absofuckinlutely going. Fucking traitor.",0.5,0.4,0.6,"['The post contains vulgarity and offensive language, which may be considered hate speech by some annotators.', 'The post does not specifically target a protected characteristic such as race, ethnicity, gender, religion, or sexual orientation, so it may not be considered hate speech by some annotators.', 'The post expresses a strong negative opinion about a public figure, which some annotators may see as acceptable under free speech, while others may view it as an assault on human dignity.', 'The post does not contain explicit calls for violence, so it may not be considered hate speech by some annotators.', 'Some annotators may view the post as disrespectful and degrading, particularly in the context of wishing harm or ill upon a deceased individual, which could be seen as an assault on human dignity.']","The post contains strong language and negative sentiments towards a public figure, which may lead to differing opinions among annotators. Some may classify it as hate speech due to the vulgarity and perceived assault on human dignity, while others may not see it as hate speech due to the lack of targeting a protected characteristic or inciting violence. Therefore, there is likely to be moderate disagreement among annotators, with an estimated 40% classifying it as hate speech and 60% not classifying it as hate speech.",0.09999999999999998,0.09999999999999998,0.0,0.09999999999999998
222,22205,Online now only those who are horny in Sarah Palin.,0.4,0.1,0.9,"['The post does not contain any explicit assaults on human dignity based on race, ethnicity, gender, religion, sexual orientation, or other protected characteristics.', 'The post does not call for violence or incite physical harm against any individuals or groups.', ""The post contains vulgarity or offensive language, as it uses the term 'horny' in a potentially disrespectful or objectifying manner towards Sarah Palin."", 'Some annotators might view the post as a crude or inappropriate comment rather than hate speech, as it lacks elements of demeaning or degrading language based on protected characteristics.']","The post is likely to be classified as not hate speech by the majority of annotators, as it does not meet the criteria for assaults on human dignity or calls for violence. However, the use of vulgar language might lead a small percentage of annotators to classify it as hate speech. Therefore, the predicted percentages are 10% for hate speech and 90% for not hate speech.",0.30000000000000004,0.18000000000000005,0.09999999999999998,0.4
223,22236,Obama uses Facebook surveillance data: Good ,0.5,0.05,0.95,"['The post is neutral and simply states a fact or opinion about Obama using Facebook surveillance data, without any hate speech elements.', 'The post could be seen as supportive of surveillance, which some might find offensive, but it does not directly attack any individual or group.', 'The post does not contain any vulgarity or offensive language.', 'There is no call for violence or incitement to harm in the post.', 'The post does not demean or degrade any individual or group based on protected characteristics.']","The post is likely to be classified as not hate speech by the majority of annotators, as it does not contain elements that typically constitute hate speech. It is more of a statement or opinion about a political figure's actions, without any offensive or harmful language. Therefore, I predict that 5% of annotators might classify it as hate speech due to potential concerns about surveillance, while 95% would classify it as not hate speech.",0.45,0.45,0.0,0.45
224,22239,Justifying the use of the word 'monkey' is just playing by the Left's rules. They  should apologize for playing the race card so often that it's worn out.,0.6,0.4,0.6,"[""The post uses the word 'monkey' which can be interpreted as a racial slur, particularly against Black individuals, thus it may be seen as an assault on human dignity."", ""The post criticizes the 'Left' for overusing accusations of racism, which some may interpret as a legitimate political opinion rather than hate speech."", 'The post does not explicitly call for violence or physical harm against any group, so it may not be seen as inciting violence.', ""The language used in the post is not overtly vulgar or profane, but the term 'monkey' can be offensive depending on the context and interpretation."", 'Some annotators might see the post as downplaying or dismissing legitimate concerns about racism, which could be seen as harmful or degrading.']","The post contains language that can be interpreted in multiple ways, leading to potential disagreement among annotators. Some may view the use of 'monkey' as a racial slur and thus classify it as hate speech, while others may see it as a critique of political discourse without direct hate speech elements. Given these interpretations, there is likely to be moderate disagreement among annotators, with an estimated 40% classifying it as hate speech and 60% not classifying it as such.",0.19999999999999996,0.19999999999999996,0.09999999999999998,0.09999999999999998
225,22240,"Why aren't Democrats holding rallies to compete with Trump's massive cheering crowds? Two reasons, in my opinion:   1.They keep telling themselves, and everyone else, that rallies don't matter. To do so would be admitting that they do matter, and playing by his rules.   2.They have no one on their side that can draw a crowd like he can. They don't want be embarrassed, and exposed by tryin...",0.6,0.05,0.95,"['The post is a political commentary and does not contain hate speech as it does not demean or degrade any individual or group based on protected characteristics.', 'The post does not contain any calls for violence or incitement to physical harm against any individual or group.', 'The post does not use vulgarity, slurs, or offensive language; it is a critique of political strategy and crowd sizes.', 'Some annotators might perceive a subtle bias or negative tone towards Democrats, but it does not rise to the level of hate speech.']","The post is primarily a political opinion piece discussing the differences in rally sizes between Democrats and Trump supporters. It does not contain elements that typically constitute hate speech, such as assaults on human dignity, calls for violence, or vulgar language. Therefore, it is likely that the majority of annotators would not classify this post as hate speech. However, a small percentage might perceive a negative tone towards Democrats, but this is unlikely to be considered hate speech by most.",0.5499999999999999,0.5499999999999998,0.09999999999999998,0.45
226,22296,"Stop using their term 'Islamophobia' I don't think anyone is 'afraid' of Islam. We might resent it, hate it, reject it, but 'fear of' is a language game THEY use to twist the issue and paint us with a brush of 'paranoid irrationality' Instead use: anti-Islam, pro-American, pro-western, anti-terrorist, whatever fits!",0.5,0.4,0.6,"['The post does not directly call for violence against any group, so it may not be considered hate speech in terms of inciting violence.', ""The post uses language that could be seen as demeaning or degrading towards Muslims by suggesting that the term 'Islamophobia' is a manipulative language game, which could be interpreted as an assault on human dignity."", 'The post does not contain vulgarity or offensive language, but it does express negative sentiments towards Islam, which some may view as offensive or prejudiced.', 'Some annotators might see the post as a critique of language and political correctness rather than an attack on a religious group, thus not classifying it as hate speech.', ""Others might interpret the post as promoting anti-Islam sentiment by encouraging the use of terms like 'anti-Islam' and 'pro-American', which could be seen as fostering division and prejudice.""]","The post is likely to generate mixed opinions among annotators. Some may view it as hate speech due to its negative portrayal of Islam and the suggestion to use terms like 'anti-Islam', which could be seen as promoting prejudice. Others may see it as a critique of language use and political correctness, not directly attacking a group. Therefore, the disagreement level is high, with an estimated 40% of annotators classifying it as hate speech and 60% not classifying it as such.",0.09999999999999998,0.09999999999999998,0.0,0.09999999999999998
227,22334,I used to watch FOX all the time and Glenn Beck. I even named my dog Beck after him. Then I woked. They're all controlled or dense. You don't hear them questioning the Las Vegas false flag. I'm pretty sure that G.B. put down truthers in the past. ,0.5,0.1,0.9,"['The post does not contain any direct assaults on human dignity as it does not demean or degrade individuals or groups based on protected characteristics.', 'The post does not contain calls for violence or incite physical harm against individuals or groups.', ""The post contains a reference to a 'false flag' which could be interpreted as promoting conspiracy theories, but this does not necessarily constitute hate speech."", 'The language used in the post is not vulgar or offensive, and it does not contain profanity or slurs.', ""Some annotators might view the reference to 'woked' as dismissive of certain social movements, but this is not explicitly hate speech.""]","The post is unlikely to be classified as hate speech by most annotators. It does not contain direct assaults on human dignity, calls for violence, or vulgar language. The reference to 'false flag' might be seen as promoting conspiracy theories, but this alone does not constitute hate speech. Therefore, it is predicted that 10% of annotators might classify it as hate speech due to the conspiracy theory reference, while 90% would not classify it as hate speech.",0.4,0.4000000000000001,0.0,0.4
228,22401,The minority that will outbreed you  and make you the minority ,0.5,0.6,0.4,"['The post suggests a demographic threat by implying that a minority group will outnumber the current majority, which could be seen as an assault on human dignity by promoting fear based on race or ethnicity.', 'The post does not explicitly call for violence, but the language could be interpreted as inciting fear or hostility towards a minority group, which might indirectly encourage discriminatory attitudes or actions.', 'The post does not contain vulgarity or offensive language in terms of profanity or slurs, but the implication of demographic threat could be considered offensive to some as it targets a group based on race or ethnicity.', 'Some annotators might view the post as a statement of demographic change without any hateful intent, interpreting it as a neutral observation rather than hate speech.']","The post contains language that could be interpreted as promoting fear or hostility towards a minority group by suggesting a demographic threat. While it does not explicitly call for violence or use vulgar language, the implication of a minority group 'outbreeding' the majority could be seen as an assault on human dignity. This might lead to a moderate level of disagreement among annotators, as some may view it as a neutral statement of demographic change without hateful intent. Therefore, I predict that 60% of annotators might classify it as hate speech due to its potential to incite fear or hostility, while 40% might not see it as hate speech, viewing it as a factual or neutral statement.",0.09999999999999998,0.09999999999999998,0.0,0.09999999999999998
229,22461,"He played Mr. Freeze???!!! Heh, since he's a Jew, he ought to be called Mr. Eisen.",0.5,0.4,0.6,"[""The post makes a reference to a Jewish stereotype by suggesting a name change based on the character's Jewish identity, which could be seen as demeaning or degrading, thus constituting an assault on human dignity."", ""The post does not explicitly call for violence or physical harm against any individual or group, so it does not fall under the 'calls for violence' category."", 'The post uses a play on words that some might find offensive or in poor taste, but it does not contain vulgarity or explicit offensive language.', 'Some annotators might view the post as a harmless joke or pun, not intended to demean or degrade, and therefore not classify it as hate speech.', 'Others might see the reference to Jewish identity in a stereotypical manner as perpetuating harmful stereotypes, thus classifying it as hate speech.']","The post contains a reference to a Jewish stereotype, which some annotators might find demeaning or degrading, thus constituting an assault on human dignity. However, it does not explicitly call for violence or contain vulgar language. Some annotators might view it as a harmless joke, while others might see it as perpetuating harmful stereotypes. Given these considerations, there is likely to be moderate disagreement among annotators. Approximately 40% might classify it as hate speech, while 60% might not.",0.09999999999999998,0.09999999999999998,0.0,0.09999999999999998
230,22770,"Silly Washington Post, it's not global warming OR Trump. It's the angry spirits of dead slaves! ",0.5,0.3,0.7,"['The post is using sarcasm or satire to comment on current events, which may not be intended as hate speech.', ""The mention of 'angry spirits of dead slaves' could be seen as trivializing or making light of the historical suffering of enslaved people, which some might interpret as an assault on human dignity."", 'The post does not contain any direct calls for violence against individuals or groups.', ""There is no use of vulgarity or offensive language in the post, though the reference to 'dead slaves' might be considered offensive by some due to its insensitivity.""]","The post is likely to generate mixed opinions among annotators. Some may view it as a satirical or sarcastic comment on political or environmental issues, not intended as hate speech. Others might find the reference to 'angry spirits of dead slaves' as trivializing a serious historical issue, potentially degrading to the memory of enslaved individuals. However, it lacks direct calls for violence or vulgar language, which may lead to a majority of annotators not classifying it as hate speech. Therefore, I predict that 30% of annotators might classify it as hate speech, while 70% might not.",0.2,0.20000000000000004,0.0,0.2
231,22808,"Lets just come right out and say it if you arent a Democrat then you are a racist NAZI that doesnt have a right to free speech, an opinion, or the space with which to express yourself. It is wjat it is.",0.5,0.1,0.9,"['The post uses hyperbolic language to criticize non-Democrats, which may be seen as offensive but not necessarily hate speech.', 'The post does not directly assault human dignity based on protected characteristics like race, ethnicity, or religion.', 'There is no explicit call for violence or physical harm against any group or individual in the post.', ""The use of 'racist NAZI' could be considered vulgar or offensive language, but it is used in a rhetorical context rather than as a direct attack."", 'Some annotators might view the post as an expression of political opinion rather than hate speech.']","The post is likely to be interpreted as not constituting hate speech by the majority of annotators, with a small percentage potentially viewing it as hate speech due to the use of offensive language.",0.4,0.4000000000000001,0.0,0.4
232,22915,Liberalism is the idea that all forms of mental illness should be accepted. Those who rebel against Liberalism are labeled outcasts or harbingers of hate or less than a liberal. The better than you attitude comes with being of the liberal mindset. Less than humble and mightier than you. Always greater than you.,0.5,0.3,0.7,"['The post criticizes liberalism but does not directly assault human dignity based on protected characteristics, so it may not be considered hate speech by some annotators.', 'The post does not contain explicit calls for violence against any group or individual, which may lead some annotators to classify it as not hate speech.', 'The post uses derogatory language to describe a political ideology, which some annotators might interpret as offensive or demeaning, potentially classifying it as hate speech.', ""The post's language is more about political critique rather than targeting a specific group based on race, ethnicity, gender, etc., which may lead to it being classified as not hate speech by some."", 'Some annotators might see the post as perpetuating negative stereotypes about liberals, which could be seen as an assault on human dignity, leading to a classification of hate speech.']","The post is likely to result in high disagreement among annotators. While it criticizes a political ideology, it does not explicitly target individuals or groups based on protected characteristics, nor does it call for violence. However, the use of derogatory language towards a political ideology might be seen as offensive by some. Therefore, approximately 30% of annotators might classify it as hate speech due to perceived offensiveness or demeaning language, while 70% might not classify it as hate speech, viewing it as political critique.",0.2,0.20000000000000004,0.0,0.2
233,22927,The #USOpen crowd at #Shinnecock are literally the most rude gallery in sport. Screaming like beagles after EVERY SHOT. You expect it from the Phoenix Open but these New Yorkers are yelping unintelligible trash at the highest volumes EVERY SINGLE SWING. New York should never be allowed to host a US Open ever again. #QuietPlease #Gab,0.6,0.1,0.9,"['The post criticizes the behavior of a specific group (New Yorkers) at a sporting event, which some may see as a generalization but not necessarily hate speech.', ""The language used ('yelping unintelligible trash') could be seen as offensive or derogatory towards New Yorkers, but it does not target a protected characteristic."", 'There is no call for violence or incitement to harm in the post.', 'The post does not contain vulgarity or explicit offensive language, though it uses strong language to express frustration.', 'Some annotators might view the post as a critique of behavior rather than an attack on human dignity.']","The post is likely to be classified as not hate speech by the majority of annotators, as it does not target a protected characteristic, incite violence, or use vulgar language. However, a small percentage might see the derogatory tone towards New Yorkers as problematic. Therefore, the predicted percentages are [0.1, 0.9], indicating 10% might classify it as hate speech and 90% as not hate speech.",0.5,0.5,0.09999999999999998,0.4
234,23049,The dems and never Trumpers can't stand seeing the serfs breaking the chains of financial slavery that they worked so long and hard to forge.,0.5,0.1,0.9,"[""The post uses metaphorical language ('serfs breaking the chains of financial slavery') that could be interpreted as a critique of political or economic systems rather than a direct assault on human dignity."", 'The post does not explicitly target any specific race, ethnicity, gender, religion, or sexual orientation, so it may not be seen as an assault on human dignity.', 'There is no call for violence or incitement to physical harm against any group or individual in the post.', 'The language used in the post is not vulgar or offensive, and it does not contain profanity or slurs.', ""Some annotators might view the term 'serfs' as derogatory or demeaning, but it is more likely to be interpreted as a political metaphor rather than hate speech.""]","The post is likely to be interpreted as a political statement rather than hate speech. Most annotators would probably not classify it as hate speech, leading to a low percentage of hate speech classification.",0.4,0.4000000000000001,0.0,0.4
